company,location,dates,job-title,summary,pros,cons,advice-to-mgmt,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,language,cleaned_pros,cleaned_cons,sentiment_label
amazon,none," Sep 7, 2016",Current Employee - Anonymous Employee,Amazon,It's a great environment there,A lot of running around the warehouse,none,5.0,none,none,none,none,none,0,es,it great environment there,lot of running around the warehouse,POS
amazon,none," Sep 21, 2016",Former Employee - Anonymous Employee,process guide,3 days off a week,"long standing periods, a lot of employees so hard stand out",none,3.0,3.0,none,2.0,2.0,none,0,es,day off week,long standing period lot of employee so hard stand out,NEU
amazon,none," Oct 11, 2016",Former Employee - Anonymous Employee,Software Engineer,"High salary, you can learn a lot.","No work-life balance, no free time",none,1.0,1.0,1.0,1.0,1.0,1.0,2,es,high salary you can learn lot,worklife balance free time,POS
amazon,"Baltimore, MD"," Aug 27, 2016",Current Employee - Process Assistant,Process Assistant,"Working 4 days a week, 10 hour shifts",Very hard to move to a Level 4 Area Manager position,none,4.0,4.0,3.0,3.0,3.0,2.0,0,es,working day week hour shift,very hard to move to level area manager position,NEU
amazon,"Lakeland, FL"," Jul 30, 2016",Current Employee - Fulfillment Associate,Amazon treats employees like cattle,40+ hours a week. Good benifits,Management staffing issues and retaliatory work assignments,Be fair as to the work assignments,2.0,2.0,2.0,3.0,4.0,5.0,0,es,hour week good benifits,management staffing issue and retaliatory work assignment,POS
amazon,none," Jul 12, 2016",Current Employee - Anonymous Employee,Hard work,They give you a good pay,It was a long working hours,none,5.0,2.0,4.0,3.0,4.0,4.0,0,es,they give you good pay,it wa long working hour,NEU
amazon,none," Aug 17, 2016",Current Employee - Anonymous Employee,software engineer,"learn a lot, lose a lot.","too busy, not friendly, doesn't respect engineer",none,1.0,1.0,1.0,1.0,1.0,1.0,0,es,learn lot lose lot,too busy not friendly doesnt respect engineer,NEU
amazon,"Seattle, WA"," Jul 17, 2016",Current Employee - SDE1,SDEI,Fast pace. Learn a lot,On call. High pressure. Not good compensation compared to other tech companies,none,3.0,3.0,4.0,4.0,3.0,5.0,0,es,fast pace learn lot,on call high pressure not good compensation compared to other tech company,NEU
amazon,"Newark, CA"," Jun 27, 2016",Current Employee - Process Assistant,Process Assistant,"Fast pace, You will grow as a leader, great Management skills","None, None, None, None, None",Learn to Lead,5.0,5.0,5.0,5.0,5.0,5.0,0,es,fast pace you will grow a leader great management skill,none none none none none,POS
amazon,none," Jul 8, 2016",Former Employee - Anonymous Employee,Technical Account Manager,Fast-paced. Never a dull moment. Always learning.,Absolutely no autonomy. Completely micro-managed.,Trust your employees and their ability,2.0,1.0,2.0,2.0,3.0,1.0,0,es,fastpaced never dull moment always learning,absolutely autonomy completely micromanaged,NEU
amazon,"Chester, VA"," Jun 17, 2016",Former Employee - Amazon Associate,ICQA,"Work hard, 4 - 10 hour shifts. Open 24 hours a day.",Working nights and hoping to be transferred to days.,none,5.0,4.0,5.0,3.0,2.0,4.0,0,es,work hard hour shift open hour day,working night and hoping to be transferred to day,NEU
amazon,"Patterson, CA"," Jun 28, 2016",Current Employee - Maintenance Mechanic,Fascilites technician,It's a great paying job,Lots of young people there,none,3.0,2.0,3.0,3.0,3.0,1.0,0,es,it great paying job,lot of young people there,POS
amazon,"San Bernardino, CA"," Jun 24, 2016",Former Employee - Warehouse Associate,Life at Amazon,"Great pay, good benefits, good people. Plus working 4 days a week was a plus!",Management... Favoritism. There was times they were super unprofessional.,none,3.0,4.0,3.0,3.0,4.0,3.0,1,es,great pay good benefit good people plus working day week wa plus,management favoritism there wa time they were super unprofessional,POS
amazon,"Seattle, WA"," Jun 22, 2016",Current Employee - Executive Assistant,Executive Assistant,You learn a lot.,Unrealistic expectations and poor infrastructure within the company.,"Sadly, management is aware of the faults of the company. They have become part of the culture and unavoidable.",3.0,1.0,2.0,3.0,4.0,3.0,1,es,you learn lot,unrealistic expectation and poor infrastructure within the company,POS
amazon,none," Jun 14, 2016",Current Employee - Anonymous Employee,okay,Amazon offers a good pay,"long hours, no work life balence",none,3.0,1.0,4.0,4.0,5.0,3.0,1,es,amazon offer good pay,long hour work life balence,NEU
amazon,none," Jun 17, 2016",Current Employee - Anonymous Employee,Eh,its a job what else can be said. Really feels like sweat shop work.,where to begin management barely remembers your name. warehouse is always stifling hot and not much worry about you only how fast you can go,try to figure out what you're doing,1.0,1.0,1.0,1.0,1.0,1.0,0,es,it job what else can be said really feel like sweat shop work,where to begin management barely remembers your name warehouse is always stifling hot and not much worry about you only how fast you can go,NEG
amazon,none," May 23, 2016",Current Employee - Anonymous Employee,Process guide,Name recOgnition 4 day a week schedule,Management has little respect for employees. No recognition for going above and beyond. Loves to take things away but never gives things.,needs new upper management that actually listens to employees. Favortism runs rampant and is pretty much encouraged.,3.0,3.0,3.0,3.0,3.0,3.0,0,es,name recognition day week schedule,management little respect for employee recognition for going above and beyond love to take thing away but never give thing,NEU
amazon,"Glen Burnie, MD"," Apr 15, 2016",Former Employee - Warehouse Associate,Warehouse Associate,Ok If you are a warehouse worker.,"Constant moving, squatting and reaching with can be alot on your body.",none,3.0,3.0,2.0,3.0,3.0,1.0,0,es,ok if you are warehouse worker,constant moving squatting and reaching with can be alot on your body,NEU
amazon,none," Apr 11, 2016",Current Employee - Anonymous Employee,fulfillment assciate,pay can be a little above minimum wage,you are not really taking seriously due to the fact that they are a lot of people working at the warehouse,talk and get to know each employee,3.0,3.0,3.0,5.0,3.0,2.0,0,es,pay can be little above minimum wage,you are not really taking seriously due to the fact that they are lot of people working at the warehouse,NEU
amazon,none," Mar 24, 2016",Former Employee - Anonymous Employee,Seasonal associate,Easy low stress if your a good worker people will like you ..... Always hirring full time,Lazy people will be you enemies they will discredit you when ever they can performing adequately in the warehouse might mean going over you managers head.long days ..... No credit,none,4.0,none,none,none,none,none,0,es,easy low stress if your good worker people will like you always hirring full time,lazy people will be you enemy they will discredit you when ever they can performing adequately in the warehouse might mean going over you manager headlong day credit,POS
amazon,"Davenport, FL"," Mar 9, 2016",Current Employee - Packaging Engineer,Package sorter,Working as a team being around people having fingering paid every week,Not enough hour need to be more cooler in the building,,5.0,3.0,5.0,5.0,5.0,5.0,0,es,working a team being around people having fingering paid every week,not enough hour need to be more cooler in the building,NEG
amazon,"Tracy, CA"," Feb 26, 2016",Current Employee - Warehouse Associate,good company.,"Have several family members working here. Good base pay, starting hours are good. A half hour lunch. Really good coworkers. Nice management.","After a while, it gets tedious and redundant. Feels like it no longer matters.",Make it intresting!,5.0,4.0,4.0,5.0,5.0,4.0,0,es,have several family member working here good base pay starting hour are good half hour lunch really good coworkers nice management,after while it get tedious and redundant feel like it longer matter,POS
amazon,none," Feb 25, 2016",Current Employee - Anonymous Employee,Good,"Nice pay, knowledgeable staff, I had a great manager.","Busy day, difficult to maintain work-life balance.",none,4.0,none,none,none,none,none,0,es,nice pay knowledgeable staff i had great manager,busy day difficult to maintain worklife balance,POS
amazon,"West Allis, WI"," Feb 2, 2016",Current Employee - Brand Ambassador,Brand Ambassador,Good Money Only 2 events a month,boring phone calls that last long,shorten calls,4.0,4.0,4.0,4.0,4.0,4.0,0,es,good money only event month,boring phone call that last long,NEU
amazon,"Orange, NJ"," Feb 1, 2016",Former Employee - Fulfillment Associate,Processor,It's a wonderful job great pay all over fun working inviorment.,It's seasonal so it's not very long.,none,5.0,none,none,none,none,none,0,es,it wonderful job great pay all over fun working inviorment,it seasonal so it not very long,POS
amazon,none," Jan 27, 2016",Current Employee - Anonymous Employee,over worked,"good benefits, guaranteed 40hrs a week, paid time off , ect","mandatory overtime at random times, over worked for not much pay, have to use paid time or un paid time on overtime days",none,3.0,1.0,none,2.0,3.0,none,0,es,good benefit guaranteed hr week paid time off ect,mandatory overtime at random time over worked for not much pay have to use paid time or paid time on overtime day,NEU
amazon,"Seattle, WA"," Jan 10, 2016",Current Employee - Software Development Engineer I,Software Engineer,"- Learn a lot, haven't been bored yet. - Smart engineers","Stress cesspit. I have been stressed ever since I have joined over a year ago with 2 weeks not being extremely stressed during Holidays, and then back to constantly being stressed out. There is a constant push, you have to juggle multiple tasks at once while expected to have quality which translates to ton of hours. I think I worked more weekends than I had free weekends, get ready to work tons of hours.",I feel so burned out now I don't even have advice.,2.0,1.0,3.0,3.0,4.0,3.0,8,es,learn lot havent been bored yet smart engineer,stress cesspit i have been stressed ever since i have joined over year ago with week not being extremely stressed during holiday and then back to constantly being stressed out there is constant push you have to juggle multiple task at once while expected to have quality which translates to ton of hour i think i worked more weekend than i had free weekend get ready to work ton of hour,NEU
